id,Unnamed: 0,FlightNum,Origin,Dest,Distance,DepTime1,ArrTime1
325,325,3939,LAX,TUS,451,2008-01-03T21:10:00,2008-01-03T23:26:00
326,326,555,LBB,AUS,341,2008-01-03T18:25:00,2008-01-03T19:21:00
327,327,21,LBB,DAL,293,2008-01-03T10:16:00,2008-01-03T11:19:00
328,328,35,LBB,DAL,293,2008-01-03T14:02:00,2008-01-03T15:01:00
329,329,141,LBB,DAL,293,2008-01-03T16:52:00,2008-01-03T17:48:00
330,330,1312,LBB,DAL,293,2008-01-03T18:25:00,2008-01-03T19:23:00
331,331,2382,LBB,DAL,293,2008-01-03T16:06:00,2008-01-03T17:05:00
332,332,438,LIT,BWI,912,2008-01-03T16:54:00,2008-01-03T20:06:00
333,333,41,LIT,DAL,296,2008-01-03T15:16:00,2008-01-03T16:14:00
334,334,49,LIT,DAL,296,2008-01-03T17:52:00,2008-01-03T18:54:00
335,335,700,LIT,DAL,296,2008-01-03T12:51:00,2008-01-03T13:48:00
336,336,2177,LIT,DAL,296,2008-01-03T11:08:00,2008-01-03T12:06:00
337,337,2263,LIT,DAL,296,2008-01-03T20:29:00,2008-01-03T21:27:00
338,338,231,LIT,HOU,393,2008-01-03T14:17:00,2008-01-03T15:35:00
339,339,3053,LIT,LAS,1295,2008-01-03T13:19:00,2008-01-03T14:40:00
340,340,8,LIT,MDW,544,2008-01-03T10:51:00,2008-01-03T12:46:00
341,341,3168,LIT,STL,296,2008-01-03T18:46:00,2008-01-03T19:51:00
342,342,10,MAF,ABQ,332,2008-01-03T16:15:00,2008-01-03T16:23:00
343,343,2374,MAF,AUS,294,2008-01-03T18:52:00,2008-01-03T19:42:00
344,344,43,MAF,DAL,319,2008-01-03T16:02:00,2008-01-03T17:01:00
345,345,53,MAF,DAL,319,2008-01-03T18:36:00,2008-01-03T19:30:00
346,346,271,MAF,DAL,319,2008-01-03T19:56:00,2008-01-03T20:56:00
347,347,914,MAF,DAL,319,2008-01-03T09:44:00,2008-01-03T10:46:00
348,348,3828,MAF,HOU,441,2008-01-03T16:25:00,2008-01-03T17:31:00
349,349,317,MAF,LAS,796,2008-01-03T17:39:00,2008-01-03T17:58:00
350,350,1493,MCI,ABQ,718,2008-01-03T19:05:00,2008-01-03T20:10:00
351,351,1655,MCI,ABQ,718,2008-01-03T08:56:00,2008-01-03T09:50:00
352,352,290,MCI,BNA,491,2008-01-03T11:59:00,2008-01-03T13:25:00
353,353,1568,MCI,BNA,491,2008-01-03T21:30:00,2008-01-03T23:00:00
354,354,3320,MCI,BWI,967,2008-01-03T14:04:00,2008-01-03T17:26:00
355,355,3829,MCI,BWI,967,2008-01-03T19:58:00,2008-01-03T23:10:00
356,356,19,MCI,DAL,461,2008-01-03T09:37:00,2008-01-03T11:02:00
357,357,33,MCI,DAL,461,2008-01-03T12:51:00,2008-01-03T14:15:00
358,358,59,MCI,DAL,461,2008-01-03T20:09:00,2008-01-03T21:32:00
359,359,454,MCI,DEN,533,2008-01-03T11:01:00,2008-01-03T11:42:00
360,360,977,MCI,DEN,533,2008-01-03T19:17:00,2008-01-03T19:59:00
361,361,1151,MCI,DEN,533,2008-01-03T15:02:00,2008-01-03T15:40:00
362,362,1235,MCI,DEN,533,2008-01-03T06:43:00,2008-01-03T07:26:00
363,363,4,MCI,IND,451,2008-01-03T10:38:00,2008-01-03T12:59:00
364,364,321,MCI,IND,451,2008-01-03T19:20:00,2008-01-03T21:40:00
365,365,187,MCI,LAS,1140,2008-01-03T14:29:00,2008-01-03T15:31:00
366,366,962,MCI,LAS,1140,2008-01-03T18:01:00,2008-01-03T19:00:00
367,367,1670,MCI,LAS,1140,2008-01-03T07:25:00,2008-01-03T08:19:00
368,368,810,MCI,LAX,1363,2008-01-03T17:51:00,2008-01-03T19:38:00
369,369,1844,MCI,LAX,1363,2008-01-03T06:45:00,2008-01-03T08:22:00
370,370,3155,MCI,LAX,1363,2008-01-03T15:18:00,2008-01-03T16:58:00
371,371,730,MCI,MCO,1072,2008-01-03T19:22:00,2008-01-03T22:53:00
372,372,1949,MCI,MCO,1072,2008-01-03T12:52:00,2008-01-03T16:25:00
373,373,2279,MCI,MCO,1072,2008-01-03T07:23:00,2008-01-03T10:53:00
374,374,48,MCI,MDW,405,2008-01-03T22:29:00,2008-01-03T23:43:00
375,375,95,MCI,MDW,405,2008-01-03T08:48:00,2008-01-03T10:08:00
376,376,154,MCI,MDW,405,2008-01-03T18:11:00,2008-01-03T19:34:00
377,377,308,MCI,MDW,405,2008-01-03T10:28:00,2008-01-03T11:54:00
378,378,3915,MCI,MDW,405,2008-01-03T20:14:00,2008-01-03T21:43:00
379,379,3307,MCI,OAK,1489,2008-01-03T15:48:00,2008-01-03T17:49:00
380,380,449,MCI,OKC,313,2008-01-03T11:30:00,2008-01-03T12:32:00
381,381,727,MCI,OKC,313,2008-01-03T21:35:00,2008-01-03T22:39:00
382,382,1257,MCI,OKC,313,2008-01-03T18:04:00,2008-01-03T19:18:00
383,383,914,MCI,PDX,1481,2008-01-03T13:09:00,2008-01-03T14:55:00
384,384,453,MCI,PHX,1044,2008-01-03T06:54:00,2008-01-03T08:39:00
385,385,655,MCI,PHX,1044,2008-01-03T16:44:00,2008-01-03T18:39:00
386,386,1579,MCI,PHX,1044,2008-01-03T21:28:00,2008-01-03T23:28:00
387,387,3943,MCI,PHX,1044,2008-01-03T11:08:00,2008-01-03T12:55:00
388,388,2298,MCI,SAN,1333,2008-01-03T08:11:00,2008-01-03T09:37:00
389,389,1308,MCI,SEA,1489,2008-01-03T15:18:00,2008-01-03T17:04:00
390,390,102,MCI,SMF,1442,2008-01-03T19:11:00,2008-01-03T20:54:00
391,391,283,MCI,STL,237,2008-01-03T15:37:00,2008-01-03T16:28:00
392,392,1230,MCI,STL,237,2008-01-03T20:37:00,2008-01-03T21:29:00
393,393,2039,MCI,STL,237,2008-01-03T19:29:00,2008-01-03T20:18:00
394,394,629,MCI,TPA,1048,2008-01-03T08:18:00,2008-01-03T11:45:00
395,395,132,MCI,TUL,223,2008-01-03T16:05:00,2008-01-03T17:01:00
396,396,407,MCI,TUL,223,2008-01-03T11:02:00,2008-01-03T11:52:00
397,397,2900,MCI,TUL,223,2008-01-03T19:01:00,2008-01-03T19:49:00
398,398,2284,MCO,ABQ,1552,2008-01-03T13:31:00,2008-01-03T15:28:00
399,399,1744,MCO,ALB,1073,2008-01-03T20:02:00,2008-01-03T22:43:00
400,400,3075,MCO,ALB,1073,2008-01-03T13:17:00,2008-01-03T16:07:00
401,401,687,MCO,AUS,993,2008-01-03T13:15:00,2008-01-03T15:00:00
402,402,1656,MCO,BDL,1050,2008-01-03T10:57:00,2008-01-03T13:47:00
403,403,573,MCO,BHM,478,2008-01-03T07:27:00,2008-01-03T07:57:00
404,404,2036,MCO,BHM,478,2008-01-03T17:05:00,2008-01-03T17:35:00
405,405,2715,MCO,BHM,478,2008-01-03T13:21:00,2008-01-03T13:54:00
406,406,1413,MCO,BNA,616,2008-01-03T10:22:00,2008-01-03T11:16:00
407,407,3238,MCO,BNA,616,2008-01-03T17:40:00,2008-01-03T18:35:00
408,408,3846,MCO,BNA,616,2008-01-03T06:43:00,2008-01-03T07:33:00
409,409,322,MCO,BUF,1011,2008-01-03T06:56:00,2008-01-03T09:38:00
410,410,3567,MCO,BUF,1011,2008-01-03T19:31:00,2008-01-03T21:55:00
411,411,889,MCO,BWI,787,2008-01-03T07:30:00,2008-01-03T09:40:00
412,412,1170,MCO,BWI,787,2008-01-03T17:27:00,2008-01-03T19:29:00
413,413,1507,MCO,BWI,787,2008-01-03T19:14:00,2008-01-03T21:22:00
414,414,2801,MCO,BWI,787,2008-01-03T13:46:00,2008-01-03T15:54:00
415,415,3067,MCO,BWI,787,2008-01-03T15:06:00,2008-01-03T17:30:00
416,416,3220,MCO,BWI,787,2008-01-03T10:35:00,2008-01-03T12:48:00
417,417,2366,MCO,CLE,895,2008-01-03T11:24:00,2008-01-03T13:50:00
418,418,1602,MCO,CMH,802,2008-01-03T19:28:00,2008-01-03T21:43:00
419,419,2020,MCO,CMH,802,2008-01-03T13:36:00,2008-01-03T15:44:00
420,420,1063,MCO,DEN,1545,2008-01-03T15:44:00,2008-01-03T17:44:00
421,421,399,MCO,DTW,957,2008-01-03T11:09:00,2008-01-03T14:03:00
422,422,1023,MCO,DTW,957,2008-01-03T16:54:00,2008-01-03T19:22:00
423,423,380,MCO,FLL,178,2008-01-03T21:03:00,2008-01-03T21:58:00
424,424,455,MCO,FLL,178,2008-01-03T19:57:00,2008-01-03T20:53:00
425,425,779,MCO,FLL,178,2008-01-03T10:12:00,2008-01-03T11:13:00
426,426,3509,MCO,FLL,178,2008-01-03T17:13:00,2008-01-03T18:10:00
427,427,10,MCO,HOU,848,2008-01-03T06:22:00,2008-01-03T07:50:00
428,428,42,MCO,HOU,848,2008-01-03T15:09:00,2008-01-03T16:29:00
429,429,430,MCO,HOU,848,2008-01-03T11:00:00,2008-01-03T12:28:00
430,430,1491,MCO,HOU,848,2008-01-03T18:06:00,2008-01-03T19:42:00
431,431,3046,MCO,HOU,848,2008-01-03T21:05:00,2008-01-03T22:34:00
432,432,470,MCO,IAD,758,2008-01-03T08:09:00,2008-01-03T10:26:00
433,433,1317,MCO,IAD,758,2008-01-03T12:34:00,2008-01-03T14:47:00
434,434,3256,MCO,IND,828,2008-01-03T19:12:00,2008-01-03T21:49:00
435,435,121,MCO,ISP,972,2008-01-03T21:00:00,2008-01-03T23:24:00
436,436,630,MCO,ISP,972,2008-01-03T16:02:00,2008-01-03T18:29:00
437,437,3332,MCO,ISP,972,2008-01-03T19:42:00,2008-01-03T22:05:00
438,438,3864,MCO,ISP,972,2008-01-03T15:10:00,2008-01-03T17:38:00
439,439,186,MCO,JAN,587,2008-01-03T16:42:00,2008-01-03T17:28:00
440,440,2354,MCO,LAS,2039,2008-01-03T10:24:00,2008-01-03T12:36:00
441,441,1308,MCO,MCI,1072,2008-01-03T12:43:00,2008-01-03T14:39:00
442,442,1493,MCO,MCI,1072,2008-01-03T16:29:00,2008-01-03T18:21:00
443,443,2193,MCO,MCI,1072,2008-01-03T06:42:00,2008-01-03T08:39:00
444,444,163,MCO,MDW,989,2008-01-03T18:12:00,2008-01-03T20:01:00
445,445,172,MCO,MDW,989,2008-01-03T18:40:00,2008-01-03T20:22:00
446,446,561,MCO,MDW,989,2008-01-03T06:22:00,2008-01-03T08:17:00
447,447,562,MCO,MDW,989,2008-01-03T10:55:00,2008-01-03T12:55:00
448,448,3137,MCO,MDW,989,2008-01-03T22:06:00,2008-01-03T23:38:00
449,449,25,MCO,MHT,1142,2008-01-03T18:01:00,2008-01-03T20:47:00
450,450,589,MCO,MHT,1142,2008-01-03T06:36:00,2008-01-03T09:30:00
451,451,1145,MCO,MHT,1142,2008-01-03T21:08:00,2008-01-03T23:52:00
452,452,467,MCO,MSY,550,2008-01-03T07:49:00,2008-01-03T08:43:00
453,453,3134,MCO,MSY,550,2008-01-03T19:30:00,2008-01-03T20:14:00
454,454,590,MCO,ORF,655,2008-01-03T09:56:00,2008-01-03T11:49:00
455,455,1320,MCO,ORF,655,2008-01-03T15:24:00,2008-01-03T17:14:00
456,456,297,MCO,PHL,861,2008-01-03T17:33:00,2008-01-03T19:57:00
457,457,348,MCO,PHL,861,2008-01-03T14:21:00,2008-01-03T16:43:00
458,458,768,MCO,PHL,861,2008-01-03T11:37:00,2008-01-03T14:10:00
459,459,1035,MCO,PHL,861,2008-01-03T13:50:00,2008-01-03T16:11:00
460,460,1484,MCO,PHX,1848,2008-01-03T17:30:00,2008-01-03T20:28:00
461,461,2294,MCO,PIT,834,2008-01-03T20:41:00,2008-01-03T22:51:00
462,462,3934,MCO,PIT,834,2008-01-03T12:33:00,2008-01-03T14:49:00
463,463,2281,MCO,PVD,1073,2008-01-03T06:45:00,2008-01-03T09:21:00
464,464,2135,MCO,RDU,534,2008-01-03T20:14:00,2008-01-03T21:43:00
465,465,2621,MCO,RDU,534,2008-01-03T10:05:00,2008-01-03T11:39:00
466,466,2734,MCO,RDU,534,2008-01-03T15:54:00,2008-01-03T17:32:00
467,467,150,MCO,RSW,133,2008-01-03T10:13:00,2008-01-03T11:00:00
468,468,907,MCO,RSW,133,2008-01-03T21:43:00,2008-01-03T22:27:00
469,469,2368,MCO,RSW,133,2008-01-03T13:23:00,2008-01-03T14:09:00
470,470,3398,MCO,RSW,133,2008-01-03T18:03:00,2008-01-03T18:55:00
471,471,1414,MCO,SAT,1040,2008-01-03T15:18:00,2008-01-03T17:14:00
472,472,187,MCO,SDF,718,2008-01-03T09:51:00,2008-01-03T11:54:00
473,473,718,MCO,SDF,718,2008-01-03T14:40:00,2008-01-03T16:55:00
474,474,440,MCO,STL,880,2008-01-03T13:14:00,2008-01-03T14:38:00
475,475,928,MCO,STL,880,2008-01-03T07:52:00,2008-01-03T09:19:00
476,476,2300,MCO,STL,880,2008-01-03T22:30:00,2008-01-03T23:46:00
477,477,3743,MCO,STL,880,2008-01-03T16:29:00,2008-01-03T17:53:00
478,478,2871,MDW,ABQ,1121,2008-01-03T16:25:00,2008-01-03T18:21:00
479,479,95,MDW,ALB,717,2008-01-03T10:51:00,2008-01-03T13:41:00
480,480,714,MDW,ALB,717,2008-01-03T21:06:00,2008-01-04T00:02:00
481,481,478,MDW,AUS,972,2008-01-03T07:59:00,2008-01-03T10:24:00
482,482,3568,MDW,AUS,972,2008-01-03T20:33:00,2008-01-03T22:49:00
483,483,245,MDW,BDL,777,2008-01-03T19:30:00,2008-01-03T22:28:00
484,484,885,MDW,BDL,777,2008-01-03T14:23:00,2008-01-03T17:20:00
485,485,223,MDW,BHM,570,2008-01-03T10:37:00,2008-01-03T12:00:00
486,486,313,MDW,BHM,570,2008-01-03T22:38:00,2008-01-04T00:08:00
487,487,581,MDW,BNA,395,2008-01-03T18:15:00,2008-01-03T19:23:00
488,488,689,MDW,BNA,395,2008-01-03T08:30:00,2008-01-03T09:39:00
489,489,813,MDW,BNA,395,2008-01-03T12:47:00,2008-01-03T13:58:00
490,490,830,MDW,BNA,395,2008-01-03T15:47:00,2008-01-03T16:59:00
491,491,851,MDW,BNA,395,2008-01-03T21:56:00,2008-01-03T23:09:00
492,492,1973,MDW,BNA,395,2008-01-03T22:21:00,2008-01-03T23:32:00
493,493,2108,MDW,BNA,395,2008-01-03T06:38:00,2008-01-03T08:01:00
494,494,1690,MDW,BUF,468,2008-01-03T08:39:00,2008-01-03T10:58:00
495,495,1828,MDW,BUF,468,2008-01-03T13:32:00,2008-01-03T15:46:00
496,496,2975,MDW,BUF,468,2008-01-03T20:57:00,2008-01-03T23:21:00
497,497,106,MDW,BWI,611,2008-01-03T23:34:00,2008-01-04T01:57:00
498,498,208,MDW,BWI,611,2008-01-03T13:38:00,2008-01-03T16:17:00
499,499,224,MDW,BWI,611,2008-01-03T15:33:00,2008-01-03T18:12:00
500,500,324,MDW,BWI,611,2008-01-03T17:27:00,2008-01-03T20:12:00
501,501,466,MDW,BWI,611,2008-01-03T09:04:00,2008-01-03T11:45:00
502,502,2272,MDW,BWI,611,2008-01-03T11:10:00,2008-01-03T13:48:00
503,503,2786,MDW,BWI,611,2008-01-03T22:45:00,2008-01-04T01:15:00
504,504,30,MDW,CLE,307,2008-01-03T18:47:00,2008-01-03T20:52:00
505,505,153,MDW,CLE,307,2008-01-03T22:14:00,2008-01-04T00:17:00
506,506,387,MDW,CLE,307,2008-01-03T09:29:00,2008-01-03T12:00:00
507,507,628,MDW,CLE,307,2008-01-03T12:02:00,2008-01-03T14:03:00
508,508,1489,MDW,CLE,307,2008-01-03T15:27:00,2008-01-03T17:35:00
509,509,3587,MDW,CLE,307,2008-01-03T19:01:00,2008-01-03T21:13:00
510,510,154,MDW,CMH,284,2008-01-03T20:17:00,2008-01-03T22:15:00
511,511,261,MDW,CMH,284,2008-01-03T23:16:00,2008-01-04T01:06:00
512,512,950,MDW,CMH,284,2008-01-03T06:37:00,2008-01-03T08:38:00
513,513,1685,MDW,CMH,284,2008-01-03T16:28:00,2008-01-03T18:32:00
514,514,2470,MDW,CMH,284,2008-01-03T13:49:00,2008-01-03T15:49:00
515,515,2474,MDW,CMH,284,2008-01-03T17:58:00,2008-01-03T19:57:00
516,516,172,MDW,DEN,895,2008-01-03T21:14:00,2008-01-03T22:46:00
517,517,806,MDW,DEN,895,2008-01-03T12:45:00,2008-01-03T14:05:00
518,518,902,MDW,DEN,895,2008-01-03T09:46:00,2008-01-03T11:09:00
519,519,1001,MDW,DEN,895,2008-01-03T06:43:00,2008-01-03T08:17:00
520,520,1852,MDW,DEN,895,2008-01-03T15:26:00,2008-01-03T16:50:00
521,521,1944,MDW,DEN,895,2008-01-03T18:05:00,2008-01-03T19:30:00
522,522,308,MDW,DTW,229,2008-01-03T12:38:00,2008-01-03T14:47:00
523,523,424,MDW,DTW,229,2008-01-03T08:19:00,2008-01-03T10:16:00
524,524,1006,MDW,DTW,229,2008-01-03T19:08:00,2008-01-03T21:08:00
525,525,1014,MDW,DTW,229,2008-01-03T16:56:00,2008-01-03T18:57:00
526,526,1567,MDW,DTW,229,2008-01-03T10:15:00,2008-01-03T12:18:00
527,527,1916,MDW,DTW,229,2008-01-03T14:52:00,2008-01-03T16:50:00
528,528,3915,MDW,DTW,229,2008-01-03T22:23:00,2008-01-04T00:18:00
529,529,234,MDW,FLL,1166,2008-01-03T13:17:00,2008-01-03T17:09:00
530,530,892,MDW,FLL,1166,2008-01-03T18:01:00,2008-01-03T21:42:00
531,531,2630,MDW,FLL,1166,2008-01-03T09:39:00,2008-01-03T13:24:00
532,532,3228,MDW,FLL,1166,2008-01-03T21:30:00,2008-01-04T01:11:00
533,533,3848,MDW,FLL,1166,2008-01-03T07:05:00,2008-01-03T10:55:00
534,534,195,MDW,HOU,937,2008-01-03T07:07:00,2008-01-03T09:34:00
535,535,203,MDW,HOU,937,2008-01-03T21:06:00,2008-01-03T23:29:00
536,536,319,MDW,HOU,937,2008-01-03T09:16:00,2008-01-03T11:42:00
537,537,1927,MDW,HOU,937,2008-01-03T14:45:00,2008-01-03T17:10:00
538,538,3763,MDW,HOU,937,2008-01-03T11:49:00,2008-01-03T14:16:00
539,539,3841,MDW,HOU,937,2008-01-03T17:20:00,2008-01-03T19:44:00
540,540,205,MDW,IAD,577,2008-01-03T22:17:00,2008-01-04T00:47:00
541,541,1307,MDW,IAD,577,2008-01-03T15:44:00,2008-01-03T18:25:00
542,542,3232,MDW,IAD,577,2008-01-03T19:39:00,2008-01-03T22:16:00
543,543,3760,MDW,IAD,577,2008-01-03T06:47:00,2008-01-03T09:31:00
544,544,378,MDW,IND,162,2008-01-03T17:24:00,2008-01-03T19:13:00
545,545,771,MDW,IND,162,2008-01-03T22:12:00,2008-01-04T00:07:00
546,546,1333,MDW,IND,162,2008-01-03T14:10:00,2008-01-03T16:09:00
547,547,1746,MDW,IND,162,2008-01-03T07:25:00,2008-01-03T09:06:00
548,548,969,MDW,ISP,765,2008-01-03T10:33:00,2008-01-03T13:42:00
549,549,1667,MDW,ISP,765,2008-01-03T16:20:00,2008-01-03T19:24:00
550,550,1930,MDW,ISP,765,2008-01-03T13:08:00,2008-01-03T16:15:00
551,551,2703,MDW,ISP,765,2008-01-03T19:10:00,2008-01-03T22:01:00
552,552,405,MDW,JAN,666,2008-01-03T22:41:00,2008-01-04T00:25:00
553,553,1035,MDW,JAN,666,2008-01-03T08:30:00,2008-01-03T10:10:00
554,554,164,MDW,LAS,1521,2008-01-03T22:07:00,2008-01-04T00:06:00
555,555,201,MDW,LAS,1521,2008-01-03T17:13:00,2008-01-03T19:01:00
556,556,300,MDW,LAS,1521,2008-01-03T10:38:00,2008-01-03T12:30:00
557,557,433,MDW,LAS,1521,2008-01-03T16:01:00,2008-01-03T18:28:00
558,558,556,MDW,LAS,1521,2008-01-03T20:15:00,2008-01-03T22:06:00
559,559,872,MDW,LAS,1521,2008-01-03T12:16:00,2008-01-03T14:01:00
560,560,891,MDW,LAS,1521,2008-01-03T06:50:00,2008-01-03T08:40:00
561,561,1016,MDW,LAS,1521,2008-01-03T08:50:00,2008-01-03T10:46:00
562,562,1422,MDW,LAS,1521,2008-01-03T15:17:00,2008-01-03T17:14:00
563,563,2295,MDW,LAS,1521,2008-01-03T08:53:00,2008-01-03T10:48:00
564,564,2449,MDW,LAS,1521,2008-01-03T20:11:00,2008-01-03T22:05:00
565,565,3844,MDW,LAS,1521,2008-01-03T15:08:00,2008-01-03T17:00:00
566,566,184,MDW,LAX,1750,2008-01-03T07:32:00,2008-01-03T09:57:00
567,567,587,MDW,LAX,1750,2008-01-03T21:16:00,2008-01-03T23:52:00
568,568,829,MDW,LAX,1750,2008-01-03T15:33:00,2008-01-03T18:02:00
569,569,2979,MDW,LAX,1750,2008-01-03T12:43:00,2008-01-03T15:05:00
570,570,3149,MDW,LAX,1750,2008-01-03T14:14:00,2008-01-03T16:41:00
571,571,3584,MDW,LAX,1750,2008-01-03T17:48:00,2008-01-03T20:24:00
572,572,49,MDW,LIT,544,2008-01-03T16:00:00,2008-01-03T17:35:00
573,573,19,MDW,MCI,405,2008-01-03T07:46:00,2008-01-03T09:04:00
574,574,33,MDW,MCI,405,2008-01-03T11:13:00,2008-01-03T12:29:00
575,575,59,MDW,MCI,405,2008-01-03T18:32:00,2008-01-03T19:52:00
576,576,132,MDW,MCI,405,2008-01-03T14:22:00,2008-01-03T15:46:00
577,577,342,MDW,MCI,405,2008-01-03T22:01:00,2008-01-03T23:19:00
578,578,407,MDW,MCI,405,2008-01-03T09:15:00,2008-01-03T10:34:00
579,579,449,MDW,MCI,405,2008-01-03T09:50:00,2008-01-03T11:07:00
580,580,727,MDW,MCI,405,2008-01-03T19:47:00,2008-01-03T21:10:00
581,581,1257,MDW,MCI,405,2008-01-03T16:20:00,2008-01-03T17:37:00
582,582,2900,MDW,MCI,405,2008-01-03T17:14:00,2008-01-03T18:32:00
583,583,401,MDW,MCO,989,2008-01-03T13:33:00,2008-01-03T16:50:00
584,584,482,MDW,MCO,989,2008-01-03T06:21:00,2008-01-03T09:48:00
585,585,1189,MDW,MCO,989,2008-01-03T20:59:00,2008-01-04T00:19:00
586,586,1206,MDW,MCO,989,2008-01-03T14:14:00,2008-01-03T17:37:00
587,587,1765,MDW,MCO,989,2008-01-03T08:25:00,2008-01-03T11:42:00
588,588,2631,MDW,MCO,989,2008-01-03T11:20:00,2008-01-03T14:35:00
589,589,3050,MDW,MCO,989,2008-01-03T18:04:00,2008-01-03T21:29:00
590,590,3919,MDW,MCO,989,2008-01-03T21:24:00,2008-01-04T00:48:00
591,591,396,MDW,MHT,838,2008-01-03T21:43:00,2008-01-04T00:37:00
592,592,1674,MDW,MHT,838,2008-01-03T06:45:00,2008-01-03T09:57:00
593,593,1951,MDW,MHT,838,2008-01-03T18:49:00,2008-01-03T21:46:00
594,594,2524,MDW,MHT,838,2008-01-03T14:17:00,2008-01-03T17:17:00
595,595,2813,MDW,MHT,838,2008-01-03T11:03:00,2008-01-03T13:59:00
596,596,1192,MDW,MSY,825,2008-01-03T14:13:00,2008-01-03T16:31:00
597,597,142,MDW,OAK,1844,2008-01-03T09:54:00,2008-01-03T12:40:00
598,598,562,MDW,OAK,1844,2008-01-03T14:12:00,2008-01-03T16:59:00
599,599,1076,MDW,OAK,1844,2008-01-03T21:17:00,2008-01-04T00:11:00
600,600,2195,MDW,OAK,1844,2008-01-03T14:43:00,2008-01-03T17:43:00
601,601,555,MDW,OMA,423,2008-01-03T10:20:00,2008-01-03T11:37:00
602,602,1066,MDW,OMA,423,2008-01-03T14:29:00,2008-01-03T15:47:00
603,603,1423,MDW,OMA,423,2008-01-03T18:41:00,2008-01-03T20:04:00
604,604,2544,MDW,OMA,423,2008-01-03T07:09:00,2008-01-03T08:29:00
605,605,3491,MDW,OMA,423,2008-01-03T22:39:00,2008-01-03T23:58:00
606,606,3832,MDW,OMA,423,2008-01-03T17:41:00,2008-01-03T19:01:00
607,607,568,MDW,ORF,704,2008-01-03T13:40:00,2008-01-03T16:27:00
608,608,3510,MDW,ORF,704,2008-01-03T20:41:00,2008-01-03T23:27:00
609,609,561,MDW,PDX,1751,2008-01-03T08:55:00,2008-01-03T11:16:00
610,610,2804,MDW,PDX,1751,2008-01-03T19:21:00,2008-01-03T21:42:00
611,611,79,MDW,PHL,668,2008-01-03T15:48:00,2008-01-03T18:34:00
612,612,792,MDW,PHL,668,2008-01-03T13:05:00,2008-01-03T15:58:00
613,613,1136,MDW,PHL,668,2008-01-03T20:47:00,2008-01-03T23:31:00
614,614,2789,MDW,PHL,668,2008-01-03T18:12:00,2008-01-03T20:54:00
615,615,3153,MDW,PHL,668,2008-01-03T06:18:00,2008-01-03T09:12:00
616,616,3757,MDW,PHL,668,2008-01-03T09:55:00,2008-01-03T12:42:00
617,617,3927,MDW,PHL,668,2008-01-03T22:05:00,2008-01-04T00:43:00
618,618,259,MDW,PHX,1444,2008-01-03T08:33:00,2008-01-03T11:14:00
619,619,616,MDW,PHX,1444,2008-01-03T06:56:00,2008-01-03T09:46:00
620,620,921,MDW,PHX,1444,2008-01-03T16:08:00,2008-01-03T19:02:00
621,621,1023,MDW,PHX,1444,2008-01-03T21:26:00,2008-01-04T00:24:00
622,622,1827,MDW,PHX,1444,2008-01-03T17:57:00,2008-01-03T20:43:00
623,623,1842,MDW,PHX,1444,2008-01-03T13:10:00,2008-01-03T15:55:00
624,624,3336,MDW,PHX,1444,2008-01-03T22:34:00,2008-01-04T01:18:00
625,625,3501,MDW,PHX,1444,2008-01-03T10:38:00,2008-01-03T13:22:00
626,626,337,MDW,PIT,402,2008-01-03T21:46:00,2008-01-03T23:50:00
627,627,1414,MDW,PIT,402,2008-01-03T07:50:00,2008-01-03T10:02:00
628,628,2445,MDW,PIT,402,2008-01-03T15:42:00,2008-01-03T18:05:00
629,629,3170,MDW,PIT,402,2008-01-03T11:47:00,2008-01-03T14:02:00
630,630,3249,MDW,PIT,402,2008-01-03T18:52:00,2008-01-03T20:59:00
631,631,2174,MDW,PVD,842,2008-01-03T21:54:00,2008-01-04T00:50:00
632,632,2974,MDW,PVD,842,2008-01-03T12:53:00,2008-01-03T15:50:00
633,633,3831,MDW,PVD,842,2008-01-03T18:53:00,2008-01-03T21:53:00
634,634,255,MDW,RDU,632,2008-01-03T15:55:00,2008-01-03T18:34:00
635,635,1429,MDW,RDU,632,2008-01-03T12:29:00,2008-01-03T15:11:00
636,636,3063,MDW,RDU,632,2008-01-03T21:03:00,2008-01-03T23:40:00
637,637,3675,MDW,RDU,632,2008-01-03T07:26:00,2008-01-03T09:57:00
638,638,1276,MDW,RNO,1680,2008-01-03T15:23:00,2008-01-03T17:34:00
639,639,1558,MDW,RSW,1105,2008-01-03T20:58:00,2008-01-04T00:38:00
640,640,3413,MDW,RSW,1105,2008-01-03T11:38:00,2008-01-03T15:17:00
641,641,299,MDW,SAN,1728,2008-01-03T13:41:00,2008-01-03T16:02:00
642,642,339,MDW,SAN,1728,2008-01-03T07:20:00,2008-01-03T09:34:00
643,643,635,MDW,SAN,1728,2008-01-03T09:14:00,2008-01-03T11:29:00
644,644,1188,MDW,SAN,1728,2008-01-03T14:57:00,2008-01-03T17:25:00
645,645,2729,MDW,SAN,1728,2008-01-03T19:33:00,2008-01-03T22:02:00
646,646,511,MDW,SAT,1036,2008-01-03T08:22:00,2008-01-03T10:48:00
647,647,1394,MDW,SAT,1036,2008-01-03T21:12:00,2008-01-03T23:46:00
648,648,74,MDW,SDF,271,2008-01-03T22:41:00,2008-01-04T00:48:00
649,649,247,MDW,SDF,271,2008-01-03T06:38:00,2008-01-03T08:43:00
650,650,693,MDW,SDF,271,2008-01-03T18:35:00,2008-01-03T20:35:00
